puzzleid,difficulty,players_solved,min_sol_len,likes,dislikes
2656,3.12,33,15,15,0
2655,1.65,218,5,43,7
2654,1.44,500,5,96,14
2653,3.27,25,22,13,0
2652,3.13,20,18,3,2
2651,3.14,31,10,8,0
2650,2.82,49,6,10,2
2649,2.64,59,6,19,4
2648,1.45,1873,7,269,49
2647,1.31,2239,4,400,88
2646,2.25,70,5,17,5
2645,1.8,126,8,19,11
2644,1.57,229,9,34,8
2643,1.41,424,4,83,10
2642,2.06,317,7,28,2
2641,3.33,11,9,6,1
2640,2.71,51,8,13,1
2639,3.6,7,12,4,0
2638,2.23,149,8,31,2
2637,2.93,34,10,11,1
2636,3.11,18,10,7,0
2635,2.18,87,4,15,6
2634,2.48,113,8,19,0
2633,1.29,3554,4,631,165
2632,3.5,9,8,3,1
2631,1.95,134,8,25,4
2630,3.29,14,9,5,0
2629,1.4,363,5,67,9
2628,1.37,733,5,111,36
2627,3.5,3,12,0,1
2626,2.56,49,10,16,0
2625,2.67,73,6,14,0
2624,2.32,136,8,28,0
2623,3,31,15,13,0
2622,2.31,210,6,36,2
2621,3,59,9,15,1
2620,1.38,400,13,55,32
2619,1.71,201,7,29,8
2618,1.31,31,2,3,11
2617,1.29,94,4,13,19
2616,2.92,23,21,10,1
2615,2.35,130,8,26,3
2614,2.03,262,8,35,2
2613,1.75,195,6,34,5
2612,1.66,170,15,28,10
2611,2.9,23,8,7,2
2610,3.71,13,8,4,1
2609,3.86,14,12,5,0
2608,2.52,100,10,24,0
2607,1.51,348,5,77,13
2606,2.75,24,11,8,1
2605,2.67,90,12,18,0
2604,2.58,95,7,22,0
2603,1.29,48,3,6,13
2602,1.25,50,3,6,14
2601,1.43,485,4,79,32
2600,1.41,402,3,43,31
2599,1.33,44,2,5,13
2598,1.33,46,3,6,12
2597,1.31,46,2,5,13
2596,1.73,33,1,3,11
2595,1.8,151,6,27,9
2594,1.58,305,7,66,8
2593,2.02,346,8,36,1
2592,2.07,82,8,17,7
2591,3,41,8,13,2
2590,3.33,10,8,5,0
2589,2.76,60,7,14,1
2588,2.13,80,7,21,5
2587,1.77,216,6,42,7
2586,2.29,35,13,10,3
2585,2.38,109,7,22,1
2584,1.44,26,1,1,11
2583,3.6,8,16,3,0
2582,3.17,13,18,5,0
2581,1.63,219,8,41,11
2580,1.67,165,9,37,9
2579,1.74,61,5,6,11
2578,2.69,39,15,6,6
2577,2.35,136,5,28,2
2576,2.78,48,11,19,3
2575,2.86,58,8,17,0
2574,1.54,339,5,55,18
2573,1.52,257,9,42,12
2572,1.32,4440,4,647,141
2571,2.04,91,9,25,4
2570,1.41,498,9,80,30
2569,2.72,44,11,15,0
2568,1.73,205,5,44,8
2567,3.7,15,9,10,0
2566,2.5,71,10,17,1
2565,2.38,65,7,16,5
2564,4.67,11,9,4,0
2563,2.69,33,12,11,2
2562,1.79,263,9,45,4
2561,3,14,10,7,1
2560,3.18,22,8,6,2
2559,1.65,207,6,34,9
2558,2.56,62,8,15,1
2557,3,43,6,13,1
2556,1.8,458,10,52,3
2555,3.75,6,15,1,0
2554,1.31,2396,4,428,97
2553,1.29,94,3,12,18
2552,2.78,14,10,4,2
2551,2.25,173,8,25,1
2550,1.65,272,5,61,9
2549,2.53,75,9,16,1
2548,2.62,73,11,20,0
2547,2.07,310,6,57,3
2546,2.95,52,6,14,0
2545,3,5,16,3,0
2544,3.4,8,21,5,0
2543,3.18,15,14,10,0
2542,2.47,75,7,14,0
2541,3.67,16,13,9,0
2540,2.64,29,8,7,2
2539,4,10,11,5,0
2538,5,3,31,1,0
2537,1.82,114,8,19,9
2536,2.67,27,6,5,2
2535,3.5,7,21,1,0
2534,3.75,7,17,2,0
2533,3.83,10,25,5,0
2532,1.3,1887,5,316,67
2531,3,10,16,4,0
2530,3,20,10,5,4
2529,2.93,42,9,13,0
2528,2.19,63,8,11,10
2527,4.5,5,10,1,2
2526,3.29,13,26,5,1
2525,1.52,263,4,47,30
2524,1.55,19,6,4,9
2523,2.57,73,15,27,1
2522,1.63,245,5,55,8
2521,1.5,52,4,7,13
2520,1.32,479,4,75,25
2519,1.83,110,11,18,11
2518,2.58,65,8,16,2
2517,1.48,168,4,22,21
2516,1.91,157,6,27,10
2515,1.33,21,5,0,12
2514,3.2,10,15,6,0
2513,3.33,17,23,6,2
2512,3.22,18,23,7,2
2511,3,25,19,7,2
2510,3.19,28,14,10,2
2509,1.33,1315,4,245,43
2508,3.33,21,13,12,1
2507,1.5,29,1,0,12
2506,1.48,772,8,38,20
2505,1.71,35,1,5,16
2504,2.3,56,7,11,3
2503,1.37,90,5,13,19
2502,2,142,6,30,3
2501,2.11,93,5,20,8
2500,2.09,105,5,25,7
2499,1.38,608,5,109,33
2498,4,5,20,4,0
2497,3.25,14,17,9,1
2496,3.27,19,21,9,0
2495,1.52,277,5,41,29
2494,1.36,36,5,4,9
2493,1.55,30,3,2,9
2492,2.33,34,2,1,16
2491,1.29,26,4,2,11
2490,1.57,31,5,6,14
2489,1.33,31,3,3,10
2488,1.65,48,5,8,13
2487,1.83,30,4,1,10
2486,1.42,26,9,3,10
2485,1.6,28,4,2,10
2484,2.82,27,2,0,12
2483,2.06,84,10,23,8
2482,3.05,88,13,39,0
2481,3,29,9,9,2
2480,2.75,58,7,18,2
2479,2.05,210,7,33,2
2478,1.5,162,7,24,14
2477,1.78,193,6,41,9
2476,3.05,49,23,23,0
2475,3.44,22,7,6,1
2474,1.97,308,7,36,2
2473,2.43,65,9,23,3
2472,2.03,236,9,36,0
2471,2.68,110,7,29,0
2470,2.05,106,7,25,8
2469,4,7,20,4,0
2468,2.69,149,8,38,0
2467,1.9,508,9,60,1
2466,3.33,9,13,8,0
2465,3.25,7,21,4,0
2464,1.88,540,7,71,2
2463,1.72,261,6,47,5
2462,2.29,108,4,35,7
2461,1.31,384,6,57,28
2460,1.5,52,4,6,11
2459,3.17,41,10,21,0
2458,3,50,14,24,0
2457,1.41,641,6,129,21
2456,2.42,95,10,24,0
2455,3.27,24,16,11,0
2454,1.25,33,6,3,9
2453,3.06,48,7,16,0
2452,5,4,10,0,2
2451,3.67,11,26,5,0
2450,2.19,76,5,18,6
2449,1.73,232,5,49,15
2447,4.17,20,6,3,4
2446,2.62,113,8,32,0
2445,4.25,7,21,5,0
2444,4,6,35,2,0
2443,1.4,656,5,114,26
2442,1.48,425,11,74,20
2441,1.52,400,7,67,17
2440,3.13,30,13,17,0
2439,1.96,338,5,55,3
2438,3.38,21,14,9,2
2437,3.09,29,6,9,0
2436,2.68,69,6,20,1
2435,3.4,8,24,2,3
2434,1.34,277,7,44,21
2433,1.5,365,14,62,32
2432,2.5,31,8,9,5
2431,1.33,1964,4,178,39
2430,1.5,467,11,75,22
2429,2.64,31,8,10,2
2428,1.84,100,21,17,12
2427,2.55,60,7,21,1
2426,1.21,51,4,7,14
2425,2.46,75,5,18,4
2424,2.42,123,22,34,1
2423,3.14,13,30,7,1
2422,1.5,35,4,6,11
2421,3.57,10,12,8,1
2420,1.88,148,9,35,8
2419,2.29,138,16,33,1
2418,3.67,7,9,4,0
2417,2.82,23,11,11,1
2416,2.04,117,7,19,4
2415,1.42,614,4,106,31
2414,1.33,30,4,2,9
2413,1.39,62,4,9,15
2412,1.7,271,5,58,11
2411,1.33,1367,5,210,58
2410,1.32,1393,4,281,54
2409,1.3,3835,4,716,153
2408,1.35,56,3,7,15
2407,1.25,47,10,3,10
2406,1.34,498,15,62,59
2405,1.63,294,5,57,26
2404,3.75,5,20,2,0
2403,1.33,33,9,2,11
2402,1.75,227,6,42,15
2401,3.83,7,13,2,0
2400,1.44,248,4,34,25
2399,2.07,164,5,28,3
2398,3.27,19,16,11,0
2397,1.87,162,4,30,5
2396,2.93,35,7,10,2
2395,3.13,26,18,14,2
2394,1.31,677,5,113,32
2393,2.87,34,1,6,14
2392,2.63,31,1,4,13
2391,1.77,147,7,31,7
2390,3,51,13,21,2
2389,4,15,21,9,0
2388,1.52,291,5,65,19
2387,3.13,32,15,14,1
2386,1.67,280,6,58,13
2385,1.66,288,5,59,12
2384,1.66,262,6,38,12
2383,1.73,231,4,47,21
2382,1.38,27,8,4,9
2381,2,103,8,26,5
2380,2.43,59,6,17,5
2379,2.54,61,6,17,4
2378,3.67,24,15,18,0
2377,2.38,67,10,19,3
2376,1.58,261,5,59,8
2375,2.7,84,8,22,1
2374,1.64,274,8,53,7
2373,3.4,17,19,9,1
2372,2.89,16,8,4,2
2371,1.42,943,4,171,55
2370,1.45,57,4,6,12
2369,2.85,30,1,2,13
2368,2.45,71,6,22,4
2367,1.33,1249,4,221,52
2366,1.46,39,5,5,10
2365,1.8,221,5,45,16
2364,1.79,192,7,34,10
2363,2.43,41,5,6,4
2362,2,198,7,37,3
2361,2.5,47,8,18,3
2360,2.56,49,5,11,9
2359,1.79,181,5,28,14
2358,1.75,20,9,0,9
2357,1.3,699,4,130,36
2356,1.75,222,8,37,5
2355,1.67,14,21,2,7
2354,2.2,68,6,24,4
2353,1.48,356,5,62,16
2352,2.79,44,5,12,5
2351,3.57,24,6,1,4
2350,2.57,28,8,8,2
2349,2.95,48,10,22,0
2348,1.89,85,13,15,11
2347,1.4,868,4,204,35
2346,2.89,20,9,6,1
2345,3.33,15,7,4,1
2344,1.27,35,4,5,11
2343,3,21,12,5,1
2342,1.4,521,7,87,28
2341,3,30,6,4,4
2340,1.35,1049,5,198,26
2339,1.7,261,8,33,14
2338,1.75,216,7,37,5
2337,1.45,43,5,6,13
2336,2,102,4,14,14
2335,1.78,203,5,47,10
2334,2.06,122,6,25,5
2333,3,25,16,12,0
2332,1.33,34,2,2,11
2331,1.32,633,3,97,38
2330,1.43,489,4,90,22
2329,3,33,9,10,1
2328,3.07,27,10,16,0
2327,1.76,107,8,16,11
2326,2.91,23,9,7,2
2325,1.56,1576,6,196,14
2324,1.44,43,3,4,11
2323,3.07,24,13,10,1
2322,3.17,12,26,4,1
2321,2.14,129,10,18,1
2320,3.07,20,10,8,2
2319,2.85,58,9,18,1
2318,1.39,1020,5,188,28
2317,1.88,159,5,31,10
2316,1.42,643,5,120,31
2315,1.33,570,7,78,38
2314,2.1,109,5,30,4
2313,1.89,127,8,23,5
2312,2.61,68,6,15,0
2311,1.74,202,8,38,8
2310,1.53,227,7,34,21
2309,1.68,960,8,88,5
2308,2.08,118,5,26,14
2307,3.33,6,20,1,0
2306,3.17,14,30,3,1
2305,3.33,8,21,4,1
2304,3,12,11,3,1
2303,2.81,39,9,18,0
2302,1.35,351,4,60,28
2301,4.6,7,21,4,0
2300,3.6,7,15,2,1
2299,3.11,14,24,5,2
2298,3.33,20,21,9,0
2297,3.4,24,18,12,1
2296,2.8,11,13,3,0
2295,2.8,41,9,11,2
2294,4,7,11,5,0
2293,1.75,344,4,79,9
2292,2.46,101,11,26,1
2291,3.57,12,11,8,0
2290,2.9,49,6,13,1
2289,2.63,36,9,9,4
2288,3.4,9,24,5,0
2287,3.25,12,13,4,3
2286,3.25,9,23,3,1
2285,2.94,58,15,19,1
2284,2.95,58,7,14,2
2283,1.41,678,4,130,29
2282,4.5,3,12,1,0
2281,3.5,4,15,0,1
2280,2.8,9,12,5,0
2279,3.83,9,11,5,0
2278,3.29,30,23,14,1
2277,2.78,107,12,32,0
2276,3.17,36,14,18,0
2275,3.17,18,16,5,0
2274,4.75,7,10,1,2
2273,3.38,10,17,2,3
2272,3.14,13,12,7,0
2271,1.95,148,6,34,6
2270,1.41,630,5,118,25
2269,3.14,32,16,12,1
2268,3.33,12,27,8,0
2267,3,29,10,12,2
2266,2.61,97,7,22,1
2265,2.17,90,6,16,2
2264,2.87,57,7,13,1
2263,3.36,23,17,12,0
2262,4,5,35,3,0
2261,3.2,17,16,4,2
2260,3.5,16,21,7,0
2259,2.04,297,9,60,0
2258,3,29,10,11,0
2257,2.55,58,7,13,2
2256,1.7,409,6,63,9
2255,1.53,41,1,2,15
2254,4.33,4,13,1,1
2253,1.43,453,4,75,38
2252,2.18,128,10,25,3
2251,3.17,14,12,5,0
2250,3.38,11,10,4,0
2249,3.11,17,15,8,1
2248,1.78,524,6,70,4
2247,2.89,39,10,19,2
2246,2.55,59,9,14,4
2245,3.4,8,15,3,1
2244,3.11,19,11,7,3
2243,3.5,6,21,3,1
2242,2,103,7,16,6
2241,2.33,152,9,31,1
2240,4,15,16,11,0
2239,1.36,34,1,0,13
2238,3.83,22,13,12,0
2237,2.54,83,8,22,2
2236,1.95,394,7,68,10
2235,3.62,27,21,13,0
2234,4,7,15,2,1
2233,1.97,136,10,27,3
2232,4,5,21,3,0
2231,4,6,21,4,0
2230,1.43,612,7,101,16
2229,3.25,11,17,2,2
2228,1.82,255,5,46,5
2227,2.92,35,18,13,0
2226,2.52,53,13,12,6
2225,2.26,70,15,14,5
2224,1.32,1215,4,221,63
2223,1.9,190,6,36,7
2222,1.77,154,8,26,4
2221,1.4,528,7,81,29
2220,2.25,175,9,30,1
2219,1.93,177,4,34,9
2218,1.37,861,4,155,44
2217,1.42,726,6,125,28
2216,1.97,127,9,25,10
2215,2.29,93,7,22,3
2214,1.41,758,3,126,34
2213,2.12,68,15,15,5
2212,3,7,14,5,1
2211,3.09,23,9,10,0
2210,4,6,28,3,0
2209,3.57,17,17,7,0
2208,4.8,6,27,5,0
2207,3.57,10,12,4,0
2206,3.29,14,12,4,2
2205,3.11,21,17,7,0
2204,1.53,191,8,34,18
2203,2.82,22,11,5,4
2202,2.65,127,11,34,0
2201,1.52,453,9,81,15
2200,1.47,425,8,65,28
2199,4,8,9,5,0
2198,1.29,52,4,3,10
2197,3.63,12,9,9,0
2196,4.75,5,31,4,0
2195,4.4,10,17,7,0
2194,1.36,1000,7,169,51
2193,1.35,1343,6,245,51
2192,4.4,9,9,4,1
2191,4,6,14,4,0
2190,3.5,8,19,4,0
2189,3.86,10,9,5,0
2188,3.08,29,8,9,1
2187,1.66,328,5,70,8
2186,1.73,1063,5,96,7
2185,1.5,386,7,64,13
2184,2.37,141,7,23,2
2183,2.15,195,5,38,2
2182,2.88,58,9,25,1
2181,1.53,441,4,84,14
2180,1.35,915,9,145,51
2179,1.9,426,6,56,3
2178,3,22,25,10,0
2177,3.67,8,14,6,0
2176,3.25,19,15,11,0
2175,3.63,13,10,5,1
2174,3.57,15,9,5,0
2173,3.13,11,13,6,0
2172,1.31,2129,4,382,81
2171,2.33,160,7,36,1
2170,2.81,65,11,24,1
2169,3.8,13,25,7,0
2168,3.12,53,8,25,0
2167,3,31,13,16,0
2166,3.25,9,25,4,0
2165,3.43,14,18,7,0
2164,5,4,33,3,0
2163,3.2,9,23,3,0
2162,3.8,7,17,2,1
2161,1.57,533,10,100,12
2160,2.06,105,7,19,7
2159,3.14,10,20,4,1
2158,1.74,196,5,37,7
2157,5,2,38,0,0
2156,5,3,34,2,0
2155,3.2,8,16,2,1
2154,3.11,16,16,4,0
2153,2.64,63,8,16,6
2152,3,42,8,17,0
2151,3.86,15,16,11,0
2150,3.43,10,14,5,2
2149,3.75,13,18,8,1
2148,3.1,16,28,8,0
2147,4,6,14,5,0
2146,3.2,28,15,12,0
2145,4.5,8,17,4,0
2144,3,6,18,4,0
2143,3,21,16,9,0
2142,3,18,14,9,0
2141,3.71,15,34,8,0
2140,3,12,27,5,0
2139,2.3,257,9,41,1
2138,3.06,42,16,18,0
2137,3.14,11,13,6,0
2136,3.71,11,19,6,0
2135,5,4,41,3,0
2134,2.67,66,5,16,6
2133,4,8,15,3,0
2132,3.38,28,15,13,0
2131,4,14,22,8,1
2130,5,5,24,4,0
2129,3.67,6,27,4,0
2128,2.88,61,11,17,0
2127,4.5,4,30,2,0
2126,4,8,24,5,0
2125,3.33,10,18,5,0
2124,4,7,27,4,0
2123,3.83,11,10,5,0
2122,1.79,231,7,42,14
2121,3.17,28,15,13,0
2120,4,3,29,2,0
2119,2.5,18,14,4,1
2118,1.51,371,6,50,28
2117,1.1,37,4,3,10
2116,1.69,360,4,66,25
2115,1.98,196,5,47,7
2114,4.5,9,27,4,0
2113,3.8,7,22,6,0
2112,4,7,24,6,0
2111,4.2,9,10,2,2
2110,4.33,10,23,7,0
2109,4,11,18,3,1
2108,3.25,19,19,8,0
2107,2.05,225,8,28,1
2106,4,3,16,0,1
2105,3.25,6,24,3,0
2104,1.84,499,8,59,5
2103,2.64,84,9,23,2
2102,3.14,14,10,3,1
2101,3.25,9,13,0,1
2100,3.67,4,23,1,1
2099,2.39,150,8,28,0
2098,4.75,5,27,3,0
2097,3.5,20,20,11,0
2096,3.36,19,18,8,1
2095,2.69,38,9,10,0
2094,2.57,83,9,23,0
2093,3.07,32,7,14,2
2092,2.17,163,10,27,2
2091,1.78,445,5,65,5
2090,1.73,206,8,39,15
2089,2.92,35,10,12,2
2088,1.41,441,4,76,29
2087,3.6,7,27,4,1
2086,3.75,6,16,4,0
2085,2.83,17,14,7,0
2084,3.5,10,17,5,0
2083,3.45,21,15,13,0
2082,2.95,68,7,20,0
2081,4,14,7,5,2
2080,3.43,13,14,3,0
2079,3.11,18,16,5,1
2078,1.39,44,5,6,11
2077,4.38,10,17,5,1
2076,1.75,213,5,36,9
2075,1.57,515,5,103,25
2074,3.11,22,15,5,0
2073,2.82,27,12,5,3
2072,2.82,39,7,14,0
2071,2.24,119,9,26,0
2070,3.07,39,15,21,0
2069,2.65,78,7,17,0
2068,1.94,194,7,48,5
2067,3.11,25,15,9,1
2066,3.11,22,15,7,1
2065,3.25,20,11,8,0
2064,1.93,129,8,31,8
2063,1.89,193,15,43,5
2062,1.31,2197,5,403,78
2061,3.67,10,22,5,0
2060,3.38,16,8,6,1
2059,3.14,13,13,6,1
2058,3.5,16,19,10,0
2057,1.34,1469,5,288,53
2056,3.75,18,10,13,0
2055,4,4,11,1,0
2054,3.63,13,25,8,0
2053,3.56,26,9,17,0
2052,1.36,33,3,3,10
2051,3.31,23,12,14,0
2050,3.5,13,12,10,0
2049,3,36,9,17,2
2048,3,18,9,6,1
2047,1.39,67,5,11,17
2046,3.56,20,13,10,0
2045,3.1,18,13,9,0
2044,3.43,24,10,17,0
2043,4.25,6,14,1,2
2042,3.4,9,17,2,0
2041,3.11,11,10,8,0
2040,1.4,784,3,148,61
2039,3.57,9,15,4,0
2038,1.44,323,6,44,32
2037,1.5,31,3,3,9
2036,1.57,28,1,1,9
2035,3.8,6,14,3,0
2034,2.92,71,9,27,0
2033,2.74,67,5,23,4
2032,1.91,19,4,1,6
2031,2.75,37,7,15,4
2030,3.13,30,9,14,0
2029,2.83,41,9,17,1
2028,3.5,5,17,1,1
2027,2.48,71,10,21,2
2026,1.5,1740,8,228,15
2025,4.6,7,11,2,1
2024,4.25,5,22,4,0
2023,2.09,121,5,25,5
2022,3.05,46,6,16,4
2021,3.3,17,21,9,0
2020,1.31,37,3,3,9
2019,1.29,42,4,6,12
2018,2.68,45,5,14,3
2017,2.91,57,11,21,0
2016,3.08,75,9,26,0
2015,2.76,103,7,21,1
2014,3,42,35,14,3
2013,2.53,51,15,16,1
2012,3.17,20,25,8,2
2011,2.91,26,18,9,0
2010,3.2,6,21,4,0
2009,3,37,7,8,5
2008,2.64,77,15,23,0
2007,4.11,21,21,11,0
2006,2.33,59,16,22,4
2005,2.1,252,6,44,1
2004,2.52,103,7,25,2
2003,2.27,93,5,35,5
2002,3,18,29,8,1
2001,1.46,23,9,2,10
2000,3,23,8,6,3
1999,2.76,77,11,30,1
1998,3.36,16,20,11,0
1997,4,6,20,4,0
1996,3.2,7,35,5,0
1995,3.06,39,10,17,1
1994,3,11,16,7,1
1993,2.64,55,16,15,1
1992,2.71,85,6,26,2
1991,3,26,9,13,0
1990,2.65,66,8,23,0
1989,4,6,9,2,0
1988,2.59,88,12,19,1
1987,1.91,163,6,34,7
1986,3,26,7,5,4
1985,1.86,176,7,37,12
1984,2.85,40,9,17,3
1983,2.52,125,8,31,1
1982,2.38,188,8,30,0
1981,2.5,131,5,22,2
1980,3.43,15,8,4,0
1979,3.45,15,15,9,1
1978,5,3,23,0,0
1977,3.5,20,17,12,0
1976,3.67,11,9,3,3
1975,3.5,22,20,12,1
1974,2.69,34,15,7,4
1973,3.75,7,20,4,0
1972,3.14,24,12,14,1
1971,2.08,374,6,62,1
1970,4.5,8,8,4,1
1969,3.4,6,13,1,1
1968,1.31,368,8,50,45
1967,3.17,15,10,8,0
1966,2.79,35,19,15,2
1965,3.5,8,17,6,0
1964,1.53,1301,4,76,22
1963,1.81,199,5,30,13
1962,2.54,86,6,27,2
1961,2.89,49,12,18,1
1960,2.72,62,13,19,0
1959,2.4,57,20,12,2
1958,3.09,22,11,8,0
1957,2.58,75,13,19,1
1956,2.64,87,8,31,1
1955,3.5,10,22,6,0
1954,2.41,97,10,24,2
1953,2.71,59,12,16,1
1951,3,15,12,4,2
1950,4.5,4,11,0,1
1949,3.67,9,22,5,1
1948,3.67,9,9,5,0
1947,1.64,27,6,2,10
1946,3.8,7,23,2,1
1945,3.08,34,17,11,2
1944,3.4,8,27,4,0
1943,3.38,24,11,11,0
1942,4,8,28,5,0
1941,3,15,17,9,0
1940,2.92,29,11,14,0
1939,4,4,16,2,0
1938,3.67,8,19,6,0
1937,3.33,17,16,9,0
1936,3.14,36,7,7,2
1935,2.86,70,10,23,0
1934,2.48,69,6,22,3
1933,3,34,12,15,0
1932,3.25,14,14,7,2
1931,3.13,12,12,5,0
1930,2.1,94,8,12,15
1929,3.75,6,8,3,0
1928,4.6,6,23,4,0
1927,3.83,9,17,5,0
1926,1.3,980,3,48,34
1925,3.56,15,17,6,1
1924,3.57,14,19,6,1
1923,3,38,6,11,0
1922,1.69,398,7,74,9
1921,3,39,8,18,0
1920,4,2,30,1,0
1919,2.09,150,5,34,6
1918,3.43,10,24,7,0
1917,1.69,81,14,13,18
1916,2,153,7,28,4
1915,1.75,297,10,66,8
1914,3.33,29,18,11,1
1913,2.12,93,12,26,3
1912,1.09,35,4,4,9
1911,1.59,353,7,67,12
1910,1.33,38,1,2,16
1909,2.9,30,14,9,1
1908,2.67,37,6,10,4
1907,3.58,19,14,9,0
1906,3.5,29,20,13,0
1905,3.1,15,8,4,4
1904,2.83,61,8,14,0
1903,1.6,64,11,12,19
1902,2.2,55,6,16,3
1901,3.14,30,9,12,0
1900,1.9,167,7,41,5
1899,4.67,7,10,1,1
1898,1.75,230,5,40,18
1897,3,22,12,11,1
1896,2.68,65,9,20,1
1895,1.59,448,5,93,13
1894,3.13,14,9,8,1
1893,1.56,288,6,48,25
1892,2.35,50,11,17,5
1891,3,26,7,8,2
1890,2.53,53,13,12,2
1889,1.3,3098,5,682,79
1888,1.5,478,3,98,17
1887,3.6,7,18,0,4
1886,3.13,19,8,7,1
1885,3.18,36,9,18,0
1884,1.36,990,6,174,46
1883,1.4,1165,4,247,34
1882,3.06,45,13,20,0
1881,3,22,8,8,1
1880,2.3,57,5,16,8
1878,3.13,36,7,13,2
1877,2.35,140,13,27,0
1876,3.57,33,7,13,1
1875,3.08,24,12,11,0
1873,2.95,43,7,14,1
1872,3.3,15,12,9,0
1871,4,6,15,4,0
1870,2.31,129,10,24,0
1869,2.06,126,8,35,8
1868,2.78,45,7,11,2
1867,2.94,48,9,13,1
1866,1.52,644,7,125,19
1865,1.79,223,4,45,19
1864,4.75,7,10,1,1
1863,1.43,695,5,157,23
1862,2.85,37,12,11,2
1861,2.14,123,11,29,3
1860,3.22,16,11,5,0
1859,3.13,32,21,16,0
1858,3.29,13,12,4,2
1857,2.93,51,8,15,0
1856,1.94,154,6,36,5
1855,3.27,19,10,9,0
1854,3.13,43,14,14,0
1853,2.42,135,6,32,2
1852,3.07,46,9,12,1
1851,3.11,75,9,22,0
1850,2.21,95,6,20,8
1849,3,89,7,21,0
1848,2.98,212,6,49,0
1847,3.33,17,15,10,0
1846,3.6,8,16,4,1
1845,3.1,24,12,10,1
1844,1.78,830,5,85,5
1843,2.94,34,18,16,1
1842,3.07,33,18,13,0
1841,3.15,25,17,13,0
1840,2.71,56,11,8,2
1839,3.45,15,9,10,0
1838,2.49,129,5,30,2
1837,1.24,40,3,3,10
1836,1.13,31,4,2,12
1835,2.24,93,5,25,5
1834,2.11,93,8,24,7
1833,1.32,1414,4,276,49
1832,1.33,29,5,5,6
1831,2.08,122,5,32,5
1830,1.35,44,9,9,15
1829,1.96,127,14,23,18
1828,2.77,72,4,17,2
1827,1.32,1544,6,293,64
1826,1.44,708,5,151,24
1825,1.32,1881,5,360,69
1824,1.29,40,3,6,8
1823,1.36,24,5,5,6
1822,1.39,962,3,192,70
1821,1.12,142,9,26,33
1820,2.09,31,1,5,9
1819,1.36,1133,6,220,51
1818,2.69,47,6,11,2
1817,3,39,15,10,1
1816,1.69,284,7,51,21
1815,2.12,106,14,25,4
1814,3.75,11,22,7,2
1813,2.87,55,6,11,1
1812,1.72,305,6,62,13
1811,1.81,193,5,40,7
1810,1.32,2408,4,478,99
1809,1.21,33,16,6,12
1808,4.33,5,19,0,0
1807,1.4,765,4,130,46
1806,2.09,251,9,33,1
1805,3.75,6,34,3,1
1804,1.72,289,3,72,12
1803,2.15,33,7,17,3
1802,2.78,42,11,14,2
1801,1.73,225,9,43,30
1800,4,8,11,1,2
1799,3.07,26,8,8,5
1798,3.15,20,13,8,3
1797,1.23,161,4,30,38
1796,3.31,24,9,7,1
1795,1.23,32,10,4,10
1794,3,26,8,7,4
1793,1.5,176,9,25,31
1792,2.12,200,9,33,2
1791,2.29,64,16,16,3
1790,2.85,35,8,10,2
1789,2.88,47,11,14,1
1788,2.24,50,7,7,8
1787,3,28,7,8,1
1786,1.52,389,4,72,25
1785,4,16,10,10,0
1784,4.78,17,9,8,1
1783,3.6,7,32,3,1
1782,2.48,62,7,16,6
1781,2.08,133,11,28,5
1780,2.96,85,20,22,0
1779,2.76,37,9,14,2
1778,1.64,458,6,89,10
1777,2.62,55,5,13,5
1776,1.5,412,7,72,19
1775,1.31,2179,6,396,102
1774,1.41,535,4,103,15
1773,2.03,99,10,25,6
1772,1.47,699,9,132,21
1771,1.91,230,6,42,9
1770,2.15,60,15,9,5
1769,2.16,59,16,9,5
1768,3.2,16,15,6,1
1767,3,87,9,18,0
1766,3,39,15,12,0
1765,2.88,37,11,15,1
1764,1.95,148,9,28,7
1763,2.82,45,9,14,3
1762,1.8,381,6,62,7
1761,2.5,61,11,17,3
1760,2.71,38,5,5,4
1759,2.64,42,15,10,3
1758,2.6,46,15,9,4
1757,2.86,33,10,10,1
1756,1.76,739,9,74,5
1755,1.73,219,12,40,15
1754,1.69,273,12,48,25
1753,4,21,6,1,3
1752,1.42,2614,5,368,40
1751,2.71,37,6,7,3
1750,1.44,637,5,93,54
1749,1.33,1570,6,260,104
1748,1.41,699,5,146,22
1747,1.76,242,6,43,14
1746,1.33,2105,5,411,86
1745,2.75,26,13,9,3
1744,1.37,933,5,151,61
1743,1.87,290,8,41,18
1742,1.31,34,6,4,10
1741,2.7,82,6,17,2
1740,3.25,17,10,6,1
1739,2.92,30,11,9,2
1738,2.07,117,5,27,8
1737,2.65,48,8,19,3
1736,1.82,1217,6,104,8
1735,1.68,97,4,12,21
1734,1.93,184,8,33,6
1733,1.95,507,6,77,12
1732,2.55,87,9,19,2
1731,2.68,83,8,19,1
1730,1.31,1906,5,404,68
1729,2.68,100,8,23,1
1728,1.73,230,7,40,10
1727,2.53,69,9,14,2
1726,1.23,47,5,9,14
1725,1.32,2114,5,458,68
1724,1.33,1703,5,345,49
1723,2.85,66,6,24,0
1722,4,5,12,2,1
1721,2.82,25,9,10,1
1720,1.43,749,12,130,53
1719,3.06,33,6,9,4
1718,3,16,11,4,3
1717,1.58,487,3,92,18
1716,1.45,613,4,117,17
1715,1.36,1015,5,206,32
1714,1.36,1149,4,235,29
1713,3.43,11,12,4,0
1712,3.43,47,12,4,0
