host_star_name,exoplanet_name,disc_year,earth_mass,earth_radii,solar_mass,solar_rad,dist_parsec,orbital_period
Kepler-893,Kepler-893 b,2016,9.43,3.03,1,0.99,1216,6.33855761
Kepler-894,Kepler-894 b,2016,8.15,2.78,0.87,0.85,1090,9.803224
Kepler-895,Kepler-895 b,2016,2.99,1.54,0.65,0.61,516,2.80624233
Kepler-896,Kepler-896 b,2016,6.94,2.53,0.84,0.81,896,144.547396
Kepler-897,Kepler-897 b,2016,6.3,2.39,1.03,1.04,1147,8.0472642
Kepler-898,Kepler-898 b,2016,2.83,1.49,0.65,0.62,479,5.8706191
Kepler-899,Kepler-899 b,2016,7.65,2.68,0.93,0.91,1038,19.17891293
Kepler-9,Kepler-9 b,2010,43.4,8.29,1.02,0.96,614,19.23891
Kepler-9,Kepler-9 c,2010,29.9,8.08,1.02,0.96,614,38.9853
Kepler-9,Kepler-9 d,2010,3.33,1.64,1.02,0.96,614,1.592851
KOI-351,Kepler-90 i,2017,2.3,1.32,1.2,1.2,780,14.44912
Kepler-900,Kepler-900 b,2016,4.98,2.08,0.78,0.73,505,6.9913086
Kepler-901,Kepler-901 b,2016,2.45,1.37,0.59,0.57,241,3.51749439
Kepler-902,Kepler-902 b,2016,6.99,2.54,0.95,0.93,904,40.1099547
Kepler-903,Kepler-903 b,2016,4.7,2.01,0.98,0.97,829,10.3507721
Kepler-903,Kepler-903 c,2016,6.94,2.53,0.98,0.97,829,62.9228557
Kepler-904,Kepler-904 b,2016,3.78,1.77,1.16,1.25,1151,3.02166863
Kepler-905,Kepler-905 b,2016,2.57,1.41,0.95,0.86,521,5.08274652
Kepler-906,Kepler-906 b,2016,5.1,2.11,1.06,1.02,758,41.6979976
Kepler-907,Kepler-907 b,2016,1.87,1.2,1.08,1.38,352,15.86621821
Kepler-908,Kepler-908 b,2016,1.98,1.22,1.11,1.12,250,1.34059747
Kepler-909,Kepler-909 b,2016,2.76,1.47,1.17,1.23,318,13.93290318
Kepler-91,Kepler-91 b,2013,257.4423,15.323,1.31,6.3,1344.56,6.24658
Kepler-910,Kepler-910 b,2016,0.477,0.82,1.26,1.5,402,2.36436901
Kepler-911,Kepler-911 b,2016,7.27,2.6,1.34,1.99,567,20.310501
Kepler-912,Kepler-912 b,2016,8.25,2.8,1.07,1.11,1265,2.53475627
Kepler-913,Kepler-913 b,2016,4.9,2.06,0.63,0.61,597,10.29672521
Kepler-914,Kepler-914 b,2016,2.48,1.38,1.1,1.15,678,4.40966548
Kepler-915,Kepler-915 b,2016,2.86,1.5,1.21,1.38,806,4.59489604
Kepler-916,Kepler-916 b,2016,3.75,1.76,0.85,0.81,769,32.2968798
Kepler-917,Kepler-917 b,2016,4.31,1.91,0.8,0.76,1027,2.97041437
Kepler-918,Kepler-918 b,2016,3.68,1.74,1.11,1.14,1245,4.85386933
Kepler-919,Kepler-919 b,2016,5.69,2.25,1.15,1.21,1219,11.04603384
Kepler-92,Kepler-92 b,2013,64.3,3.51,1.21,1.53,484.62,13.749
Kepler-92,Kepler-92 c,2013,6.1,2.6,1.21,1.53,484.62,26.723
Kepler-92,Kepler-92 d,2015,4.93,2.067,1.21,1.53,484.62,49.3568
Kepler-920,Kepler-920 b,2016,6.44,2.42,0.89,0.85,926,6.53192704
Kepler-920,Kepler-920 c,2016,13.8,3.8,0.89,0.85,926,100.8274113
Kepler-921,Kepler-921 b,2016,8.6,2.87,0.93,0.91,847,51.300634
Kepler-922,Kepler-922 b,2016,2.6,1.42,0.95,0.93,558,0.93846683
Kepler-923,Kepler-923 b,2016,2.48,1.38,1.11,1.26,966,6.93366476
Kepler-924,Kepler-924 b,2016,9.64,3.07,1.14,1.23,995,61.0370117
Kepler-925,Kepler-925 b,2016,6.08,2.34,0.77,0.72,623,33.8678531
Kepler-926,Kepler-926 b,2016,5.95,2.31,1.01,1.01,771,52.0688601
Kepler-927,Kepler-927 b,2016,3.61,1.72,0.99,0.99,879,9.1149903
Kepler-928,Kepler-928 b,2016,3.15,1.59,0.73,0.7,532,3.9324613
Kepler-929,Kepler-929 b,2016,1.41,1.11,1.01,1.02,820,0.92103214
Kepler-93,Kepler-93 b,2014,3.1783,1.569,1.09,0.98,96.18,4.72674
Kepler-93,Kepler-93 c,2014,954,,1.09,0.98,96.18,1460
Kepler-930,Kepler-930 b,2016,5.18,2.13,1.25,1.4,905,71.4517775
Kepler-931,Kepler-931 b,2016,2.33,1.33,0.86,0.81,490,8.03755877
Kepler-932,Kepler-932 b,2016,2.45,1.37,0.87,0.84,478,1.9214374
Kepler-933,Kepler-933 b,2016,6.62,2.46,0.87,0.84,922,14.20443009
Kepler-934,Kepler-934 b,2016,5.02,2.09,0.81,0.77,603,55.6738309
Kepler-935,Kepler-935 b,2016,2.39,1.35,0.78,0.73,482,4.88083852
Kepler-936,Kepler-936 b,2016,2.7,1.45,0.92,0.89,687,10.56134221
Kepler-937,Kepler-937 b,2016,13.4,3.72,1.15,1.22,1482,67.668827
Kepler-937,Kepler-937 c,2016,7.61,2.67,1.15,1.22,1482,153.343364
Kepler-938,Kepler-938 b,2016,5.56,2.22,0.92,0.89,861,52.6298417
Kepler-939,Kepler-939 b,2016,3.71,1.75,0.88,0.85,1029,14.878296
Kepler-94,Kepler-94 b,2014,10.84,3.51,0.81,0.76,192.97,2.50806
Kepler-94,Kepler-94 c,2014,3126,12.5,0.81,0.76,192.97,820.3
Kepler-940,Kepler-940 b,2016,11.1,3.34,0.97,0.96,1317,59.6225257
Kepler-941,Kepler-941 b,2016,9.69,3.08,0.89,0.86,1105,17.42395198
Kepler-942,Kepler-942 b,2016,5.18,2.13,0.81,0.75,218,44.96417488
Kepler-943,Kepler-943 b,2016,29.5,5.93,0.93,0.91,1239,49.7701438
Kepler-944,Kepler-944 b,2016,7.41,2.63,0.86,0.83,1035,43.3167737
Kepler-945,Kepler-945 b,2016,7.41,2.63,0.97,0.97,1543,31.0033814
Kepler-946,Kepler-946 b,2016,4.38,1.93,0.94,0.93,918,11.79162572
Kepler-947,Kepler-947 b,2016,5.82,2.28,0.9,0.87,1188,26.9644317
Kepler-948,Kepler-948 b,2016,4.08,1.85,0.96,0.94,884,7.76846622
Kepler-949,Kepler-949 b,2016,8.8,2.91,0.89,0.86,572,8.6893073
Kepler-95,Kepler-95 b,2014,13,3.42,1.08,1.41,451.38,11.5231
Kepler-950,Kepler-950 b,2016,59.6,8.98,1.02,1.02,1489,98.7180406
Kepler-951,Kepler-951 b,2016,26.7,5.59,0.77,0.73,408,71.52530845
Kepler-952,Kepler-952 b,2016,45.4,7.65,1,0.99,1167,130.3546919
Kepler-953,Kepler-953 b,2016,16.5,4.21,0.95,0.99,240,88.40655258
Kepler-953,Kepler-953 c,2016,1.81,1.19,0.95,0.99,240,9.10967112
Kepler-954,Kepler-954 b,2016,5.99,2.32,0.82,0.76,224,16.78176602
Kepler-955,Kepler-955 b,2016,9.96,3.13,0.89,0.84,637,14.53244172
Kepler-956,Kepler-956 b,2016,9.27,3,1.1,1.15,631,5.24867263
Kepler-957,Kepler-957 b,2016,25.9,5.5,0.81,0.75,749,5.90741354
Kepler-958,Kepler-958 b,2016,4.9,2.06,0.91,0.86,467,9.7678805
Kepler-959,Kepler-959 b,2016,17.6,4.38,1.6,2.01,1003,14.80074836
Kepler-96,Kepler-96 b,2014,8.46,2.67,1,1.02,123.32,16.2385
Kepler-960,Kepler-960 b,2016,5.86,2.29,0.77,0.72,298,3.12686223
Kepler-961,Kepler-961 b,2016,7.04,2.55,0.96,0.9,607,16.87727414
Kepler-962,Kepler-962 b,2016,4.54,1.97,0.93,0.86,439,12.05707239
Kepler-963,Kepler-963 b,2016,7.56,2.66,0.91,0.87,786,9.97683705
Kepler-964,Kepler-964 b,2016,5.14,2.12,0.93,0.84,478,13.5225106
Kepler-965,Kepler-965 b,2016,11.4,3.38,1.05,1.15,618,134.2527298
Kepler-966,Kepler-966 b,2016,16,4.13,1.02,1.02,773,99.747622
Kepler-967,Kepler-967 b,2016,6.12,2.35,0.84,0.8,499,13.22713379
Kepler-967,Kepler-967 c,2016,12.9,3.65,0.84,0.8,499,198.7112502
Kepler-968,Kepler-968 b,2016,4.66,2,0.76,0.7,312,3.69298373
Kepler-968,Kepler-968 c,2016,3.5,1.69,0.76,0.7,312,5.70940492
Kepler-969,Kepler-969 b,2016,4.94,2.07,0.92,0.82,411,34.1731714
Kepler-969,Kepler-969 c,2016,0.937,0.99,0.92,0.82,411,1.6829346
Kepler-97,Kepler-97 b,2014,3.51,1.48,0.94,0.98,405.58,2.58664
Kepler-97,Kepler-97 c,2014,344,,0.94,0.98,405.58,789
Kepler-970,Kepler-970 b,2016,8.1,2.77,0.7,0.67,350,16.73652231
Kepler-971,Kepler-971 b,2016,5.18,2.13,0.88,0.85,345,9.59070716
Kepler-972,Kepler-972 b,2016,19.5,4.65,1.15,1.22,1304,7.03932553
Kepler-973,Kepler-973 b,2016,4.5,1.96,0.86,0.78,297,49.6077331
Kepler-974,Kepler-974 b,2016,3.09,1.57,0.52,0.5,121,4.19449651
Kepler-975,Kepler-975 b,2016,2.79,1.48,0.8,0.75,404,1.97034246
Kepler-976,Kepler-976 b,2016,14.9,3.96,0.87,0.83,1020,105.9564148
Kepler-977,Kepler-977 b,2016,7.37,2.62,0.87,0.83,664,26.85328322
Kepler-978,Kepler-978 b,2016,9.22,2.99,1.07,1.09,624,49.6221509
Kepler-979,Kepler-979 b,2016,7.85,2.72,0.87,0.83,606,8.0880135
Kepler-98,Kepler-98 b,2014,3.55,1.99,0.99,1.11,353.87,1.54168
Kepler-980,Kepler-980 b,2016,7.61,2.67,1.05,1.06,804,11.55102504
Kepler-981,Kepler-981 b,2016,5.95,2.31,0.98,0.96,913,4.46975774
Kepler-982,Kepler-982 b,2016,5.69,2.25,1.16,1.29,702,15.7738221
Kepler-983,Kepler-983 b,2016,6.17,2.36,1.13,1.08,655,60.0855082
Kepler-984,Kepler-984 b,2016,5.14,2.12,0.96,0.93,461,43.0342272
Kepler-985,Kepler-985 b,2016,9.17,2.98,0.91,0.85,741,116.331901
Kepler-986,Kepler-986 b,2016,6.17,2.36,0.96,0.98,563,56.4349938
Kepler-987,Kepler-987 b,2016,10.7,3.26,0.97,0.91,936,105.3033148
Kepler-988,Kepler-988 b,2016,4.94,2.07,0.55,0.53,248,17.76080053
Kepler-989,Kepler-989 b,2016,5.52,2.21,0.82,0.78,484,7.96431535
Kepler-99,Kepler-99 b,2014,6.15,1.48,0.79,0.73,209.63,4.60358
Kepler-990,Kepler-990 b,2016,7.27,2.6,1.05,1.08,933,9.91723428
Kepler-990,Kepler-990 c,2016,2.96,1.53,1.05,1.08,933,0.53835431
Kepler-991,Kepler-991 b,2016,6.99,2.54,0.64,0.61,370,82.5342519
Kepler-992,Kepler-992 b,2016,3.26,1.62,0.8,0.74,268,20.16034462
Kepler-993,Kepler-993 b,2016,9.11,2.97,0.57,0.54,298,22.08557563
Kepler-994,Kepler-994 b,2016,3.19,1.6,0.56,0.54,170,1.15116651
Kepler-995,Kepler-995 b,2016,7.75,2.7,0.83,0.8,659,28.26731672
Kepler-996,Kepler-996 b,2016,4.58,1.98,1.09,1.14,1098,3.77059058
Kepler-997,Kepler-997 b,2016,2.42,1.36,1.22,1.56,470,2.70730672
Kepler-998,Kepler-998 b,2016,5.99,2.32,1.12,1.18,996,5.65377733
Kepler-999,Kepler-999 b,2016,6.08,2.34,1.29,1.65,568,5.99185702
L 98-59,L 98-59 b,2019,0.437,0.8,0.31,0.31,10.62,2.25314
L 98-59,L 98-59 c,2019,2.39,1.35,0.31,0.31,10.62,3.690621
L 98-59,L 98-59 d,2019,3.09,1.57,0.31,0.31,10.62,7.45086
LHS 1140,LHS 1140 b,2017,6.98,1.727,0.18,0.21,14.99,24.736959
LHS 1140,LHS 1140 c,2018,1.81,1.282,0.18,0.21,14.99,3.777931
LHS 3844,LHS 3844 b,2019,2.25,1.303,0.15,0.19,14.9,0.46292913
LP 791-18,LP 791-18 b,2019,1.46,1.12,0.14,0.17,26.49,0.948005
LP 791-18,LP 791-18 c,2019,5.95,2.31,0.14,0.17,26.49,4.989963
LSPM J2116+0234,LSPM J2116+0234 b,2019,13.3,3.71,0.43,0.43,17.64,14.4399
LTT 1445 A,LTT 1445 A b,2019,2.2,1.38,0.26,0.28,6.87,5.35882
LkCa 15,LkCa 15 b,2015,,,,1.51,158.87,
LkCa 15,LkCa 15 c,2015,,,,1.51,158.87,
Lupus-TR-3,Lupus-TR-3 b,2007,257.431,9.976,0.87,0.82,2000,3.91405
MASCARA-1,MASCARA-1 b,2017,1175.971,16.814,1.72,2.1,188.7,2.14878
MOA-2007-BLG-192L,MOA-2007-BLG-192L b,2008,3.3,1.63,0.06,,1000,
MOA-2007-BLG-400L,MOA-2007-BLG-400L b,2008,263.79,13.9,0.3,,5800,
MOA-2008-BLG-310L,MOA-2008-BLG-310L b,2009,23.4,5.18,0.21,,7700,
MOA-2008-BLG-379L,MOA-2008-BLG-379L b,2013,1303,13,0.56,,3300,
MOA-2009-BLG-266L,MOA-2009-BLG-266L b,2011,10.4,3.21,0.56,,3040,2774
MOA-2009-BLG-319L,MOA-2009-BLG-319L b,2010,50,8.09,0.38,,6100,
MOA-2009-BLG-387L,MOA-2009-BLG-387L b,2010,813.6448,13.2,0.19,,5690,1982
MOA-2010-BLG-073L,MOA-2010-BLG-073L b,2012,3496,12.4,0.16,,2800,
MOA-2010-BLG-117L,MOA-2010-BLG-117L b,2018,171.6282,14.2,0.58,,3500,
MOA-2010-BLG-328L,MOA-2010-BLG-328L b,2013,9.2,2.99,0.11,,810,
MOA-2010-BLG-353L,MOA-2010-BLG-353L b,2015,85.8141,11.1,0.18,,6430,
MOA-2010-BLG-477L,MOA-2010-BLG-477L b,2012,476.7,13.6,0.67,,2300,
MOA-2011-BLG-028L,MOA-2011-BLG-028L b,2016,30,5.99,0.75,,7380,
MOA-2011-BLG-262L,MOA-2011-BLG-262L b,2014,18,4.43,0.12,,7000,
MOA-2011-BLG-291L,MOA-2011-BLG-291L b,2018,18,4.43,0.15,,4400,
MOA-2011-BLG-293L,MOA-2011-BLG-293L b,2012,1525.5,12.9,0.86,,7720,547.5
MOA-2011-BLG-322L,MOA-2011-BLG-322L b,2013,3686.7,12.4,0.39,,7560,
MOA-2012-BLG-006L,MOA-2012-BLG-006L b,2017,2669.772,12.6,0.49,,5300,
MOA-2012-BLG-505L,MOA-2012-BLG-505L b,2017,6.7,2.48,0.1,,7210,
MOA-2013-BLG-605L,MOA-2013-BLG-605L b,2016,3.2,1.6,0.03,,,
MOA-2015-BLG-337L,MOA-2015-BLG-337L b,2018,33.7,6.42,0.01,,7100,
MOA-2016-BLG-227L,MOA-2016-BLG-227L b,2017,889.924,13.2,0.29,,6500,
MOA-2016-BLG-319L,MOA-2016-BLG-319L b,2018,197.0546,14.1,0.15,,6800,
MOA-bin-1L,MOA-bin-1L b,2012,1175.9,13,0.75,,5100,
MOA-bin-29,MOA-bin-29 b,2019,190.698,14.1,0.03,,7120,
MXB 1658-298,MXB 1658-298 b,2017,7532.571,12,1.98,,,760
NGC 2682 Sand 364,NGC 2682 Sand 364 b,2014,2126.2827,12.7,9.06,39.59,837.03,121.71
NGC 2682 Sand 978,NGC 2682 Sand 978 b,2017,692.8694,13.3,1.37,21.02,842.01,511.21
NGC 2682 YBP 1194,NGC 2682 YBP 1194 b,2014,101.7056,12.3,1.01,0.99,895.73,6.959
NGC 2682 YBP 1514,NGC 2682 YBP 1514 b,2014,127.132,14,0.96,1.1,939.38,5.118
NGC 2682 YBP 401,NGC 2682 YBP 401 b,2016,146.2018,14.3,1.14,1.22,851.36,4.087
NGTS-1,NGTS-1 b,2017,258.07796,14.908,0.62,0.57,224,2.647298
NGTS-2,NGTS-2 b,2018,235.1942,17.878,1.64,1.7,360.3,4.511164
NGTS-3 A,NGTS-3 A b,2018,756.4354,16.589,1.02,0.93,1010,1.6753728
NGTS-4,NGTS-4 b,2019,20.6,3.18,0.75,0.84,282.6,1.3373508
NGTS-5,NGTS-5 b,2019,72.78307,12.733,0.66,0.74,309.5,3.3569866
NGTS-6,NGTS-6 b,2019,425.57437,14.863,0.77,0.75,311.03,0.882059
NGTS-8,NGTS-8 b,2019,295.5819,12.218,0.89,0.98,434.28,2.4997
NGTS-9,NGTS-9 b,2019,921.707,11.994,1.34,1.38,619.74,4.43527
NN Ser,NN Ser c,2010,2329.6,12.6,0.54,,500,5573.55
NN Ser,NN Ser d,2010,731,13.3,0.54,,500,2883.5
NSVS 14256825,NSVS 14256825 b,2019,4497.2945,12.3,0.42,0.19,838.31,3225
NY Vir,NY Vir b,2011,730.978,13.3,,,551.99,3160
NY Vir,NY Vir c,2019,1760.7782,12.8,,,551.99,8799
OGLE-2003-BLG-235L,OGLE-2003-BLG-235L b,2004,826.358,13.2,0.63,,5800,
OGLE-2005-BLG-071L,OGLE-2005-BLG-071L b,2005,1207.7,13,0.46,,3200,
OGLE-2005-BLG-169L,OGLE-2005-BLG-169L b,2006,14.1,3.84,0.69,,4100,
OGLE-2005-BLG-390L,OGLE-2005-BLG-390L b,2005,5.5,2.21,0.22,,6600,3285
OGLE-2006-BLG-109L,OGLE-2006-BLG-109L b,2008,231,14,0.51,,1510,1788.5
OGLE-2006-BLG-109L,OGLE-2006-BLG-109L c,2008,86,11.1,0.51,,1510,4927.5
OGLE-2007-BLG-349L A,OGLE-2007-BLG-349L AB c,2016,80,10.7,0.41,,2760,2557
OGLE-2007-BLG-368L,OGLE-2007-BLG-368L b,2009,20,4.72,0.64,,5900,
OGLE-2008-BLG-092L,OGLE-2008-BLG-092L b,2014,56.6,8.71,0.71,,8100,
OGLE-2008-BLG-355L,OGLE-2008-BLG-355L b,2014,1462,12.9,0.37,,6800,
OGLE-2011-BLG-0173L,OGLE-2011-BLG-0173L b,2018,60.3877,9.05,0.41,,6100,
OGLE-2011-BLG-0251L,OGLE-2011-BLG-0251L b,2012,168.44,14.2,0.26,,2570,
OGLE-2011-BLG-0265L,OGLE-2011-BLG-0265L b,2015,279.68,13.9,0.21,,4380,
OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L b,2012,46.08535,7.72,1.06,,4019,
OGLE-2012-BLG-0026L,OGLE-2012-BLG-0026L c,2012,273.3338,13.9,1.06,,4019,
OGLE-2012-BLG-0358L,OGLE-2012-BLG-0358L b,2013,587.96,13.4,0.02,,1760,
OGLE-2012-BLG-0406L,OGLE-2012-BLG-0406L b,2013,867.64,13.2,0.44,,4970,
OGLE-2012-BLG-0563L,OGLE-2012-BLG-0563L b,2015,123,13.8,0.34,,1300,
OGLE-2012-BLG-0724L,OGLE-2012-BLG-0724L b,2016,149.3801,14.3,0.29,,6700,
OGLE-2012-BLG-0950L,OGLE-2012-BLG-0950L b,2016,35,6.56,0.56,,3000,
OGLE-2013-BLG-0102L,OGLE-2013-BLG-0102L b,2014,3994.486,12.3,0.1,,3040,
OGLE-2013-BLG-0132L,OGLE-2013-BLG-0132L b,2017,92.1707,11.6,0.54,,3900,
OGLE-2013-BLG-0341L B,OGLE-2013-BLG-0341L B b,2014,2.32,1.33,0.15,,1161,
OGLE-2013-BLG-1721L,OGLE-2013-BLG-1721L b,2017,203.4112,14.1,0.46,,6300,
OGLE-2013-BLG-1761L,OGLE-2013-BLG-1761L b,2018,858.141,13.2,0.33,,6900,
OGLE-2014-BLG-0124L,OGLE-2014-BLG-0124L b,2015,162.09,14.2,0.71,,4100,
OGLE-2014-BLG-0676L,OGLE-2014-BLG-0676L b,2016,982.0947,13.1,0.62,,2220,
OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L b,2018,55.3,8.59,0.4,,6400,
OGLE-2014-BLG-1722L,OGLE-2014-BLG-1722L c,2018,83.7,11,0.4,,6400,
OGLE-2014-BLG-1760L,OGLE-2014-BLG-1760L b,2016,177.9848,14.2,0.51,,6860,
OGLE-2015-BLG-0051L,OGLE-2015-BLG-0051L b,2016,228.8376,14,0.1,,8200,
OGLE-2015-BLG-0954L,OGLE-2015-BLG-0954L b,2016,1080.622,13.1,0.3,,600,
OGLE-2015-BLG-0966L,OGLE-2015-BLG-0966L b,2016,21,4.86,0.38,,2500,
OGLE-2015-BLG-1649L,OGLE-2015-BLG-1649L b,2019,807.2882,13.2,0.34,,4230,
OGLE-2015-BLG-1670L,OGLE-2015-BLG-1670L b,2019,17.9,4.42,0.55,,6700,
OGLE-2016-BLG-0263L,OGLE-2016-BLG-0263L b,2017,1303.103,13,0.13,,6500,
OGLE-2016-BLG-0613L AB,OGLE-2016-BLG-0613L AB b,2017,1328.5294,13,0.72,,3410,
OGLE-2016-BLG-1067L,OGLE-2016-BLG-1067L b,2019,136.6669,14.3,0.3,,3730,
OGLE-2016-BLG-1190L,OGLE-2016-BLG-1190L b,2017,4252.5654,12.3,0.88,,6770,1224
OGLE-2016-BLG-1195L,OGLE-2016-BLG-1195L b,2017,1.43,1.11,0.08,,3910,
OGLE-2017-BLG-0173L,OGLE-2017-BLG-0173L b,2018,3.269,1.62,0.4,,4705,
OGLE-2017-BLG-0373L,OGLE-2017-BLG-0373L b,2018,127.44983,14,0.25,,5915,
OGLE-2017-BLG-0482L,OGLE-2017-BLG-0482L b,2018,9,2.95,0.2,,5800,
OGLE-2017-BLG-1140L,OGLE-2017-BLG-1140L b,2018,505.3497,13.5,0.21,,,
OGLE-2017-BLG-1434L,OGLE-2017-BLG-1434L b,2018,4.44962,1.95,0.23,,860,
OGLE-2017-BLG-1522L,OGLE-2017-BLG-1522L b,2018,238.3725,14,0.04,,,
OGLE-2018-BLG-0596L,OGLE-2018-BLG-0596L b,2019,13.93,3.81,0.23,,5650,
OGLE-2018-BLG-0740L,OGLE-2018-BLG-0740L b,2019,1525.584,12.9,1,,3200,5480
OGLE-2018-BLG-1011L,OGLE-2018-BLG-1011L b,2019,572.094,13.4,0.18,,7100,
OGLE-2018-BLG-1011L,OGLE-2018-BLG-1011L c,2019,889.924,13.2,0.18,,7100,
OGLE-TR-056,OGLE-TR-056 b,2002,441.77,15.278,1.17,0.86,282.84,1.2119189
OGLE-TR-10,OGLE-TR-10 b,2004,197.046,14.011,1.14,1.17,1386.23,3.101278
OGLE-TR-111,OGLE-TR-111 b,2004,174.8065,11.422,0.85,0.83,1096.98,4.0144463
OGLE-TR-113,OGLE-TR-113 b,2004,400.449,12.251,0.78,0.77,600,1.4324752
OGLE-TR-132,OGLE-TR-132 b,2004,375.02,13.45,1.3,1.32,2500,1.689868
OGLE-TR-182,OGLE-TR-182 b,2007,320.995,12.666,1.14,1.14,2669.56,3.9791
OGLE-TR-211,OGLE-TR-211 b,2007,327.351,15.244,1.33,1.64,1574.54,3.67724
OGLE2-TR-L9,OGLE2-TR-L9 b,2008,1430.175,18.046,1.52,1.53,1704.36,2.4855335
Oph 11,Oph 11 b,2006,4449.62,12.3,0.02,,125,7300000
PDS 70,PDS 70 b,2018,2542.64,14.572,0.76,1.26,113.43,43500
PDS 70,PDS 70 c,2019,3333.87385,12.4,0.76,1.26,113.43,
PH1,PH1 b,2012,169,6.18,1.53,1.73,1000,138.317
PH2,PH2 b,2013,25426.4,10.12,0.94,1,347.27,282.5255
POTS-1,POTS-1 b,2013,734.16,10.548,0.69,0.59,1200,3.1606296
PSR B0329+54,PSR B0329+54 b,2017,1.97,1.22,1.44,,504.93,10140
PSR B1257+12,PSR B1257+12 b,1994,0.02,0.338,1.4,,600,25.262
PSR B1257+12,PSR B1257+12 c,1992,4.3,1.91,1.4,,600,66.5419
PSR B1257+12,PSR B1257+12 d,1992,3.9,1.8,1.4,,600,98.2114
PSR B1620-26,PSR B1620-26 b,2003,794.575,13.3,1.35,,,
PSR J1719-1438,PSR J1719-1438 b,2011,382.8,,1.4,0.04,1200,0.09070629
PSR J2322-2650,PSR J2322-2650 b,2017,252.64307,13.9,1.4,,230,0.322964
Pr0201,Pr0201 b,2012,171.6282,14.2,1.24,1.15,181.54,4.4264
Pr0211,Pr0211 b,2012,597.5204,13.4,0.94,0.83,183.68,2.1461
Pr0211,Pr0211 c,2016,2475.8957,12.6,0.94,0.83,183.68,4850
Proxima Cen,Proxima Cen b,2016,1.27,1.08,0.12,0.14,1.3,11.186
Qatar-1,Qatar-1 b,2010,411.27202,12.812,0.84,0.8,186.61,1.4200242
Qatar-10,Qatar-10 b,2019,233.92288,17.295,1.16,1.25,539,1.645321
Qatar-2,Qatar-2 b,2011,792.635,14.056,0.74,0.78,182.32,1.33711647
Qatar-3,Qatar-3 b,2017,1369.8473,12.285,1.15,1.27,750.99,2.5079204
Qatar-4,Qatar-4 b,2017,1938.763,12.722,0.9,0.85,332.17,1.8053564
Qatar-5,Qatar-5 b,2017,1373.0256,12.408,1.13,1.08,371.39,2.8792319
Qatar-6,Qatar-6 b,2017,212.31044,11.904,0.82,0.72,101.14,3.506195
Qatar-7,Qatar-7 b,2019,597.5204,19.055,1.41,1.56,725,2.032046
Qatar-8,Qatar-8 b,2019,117.91493,14.404,1.03,1.31,276.7,3.71495
Qatar-9,Qatar-9 b,2019,378.2177,11.31,0.72,0.7,211.4,1.540731
ROXs 12,ROXs 12 b,2013,5085,12.2,0.87,1.19,137.19,
ROXs 42 B,ROXs 42 B b,2013,2860,12.5,1,0.9,135,
RR Cae,RR Cae b,2012,1334.886,13,0.44,,21.2,4343.5
Ross 128,Ross 128 b,2017,1.4,1.11,0.17,0.2,3.38,9.8658
Ross 458,Ross 458 c,2010,1997.59,13.675,0.49,0.63,11.51,
SR 12 AB,SR 12 AB c,2010,4131.62,12.3,,1.1,112.32,
SWEEPS-11,SWEEPS-11 b,2006,3082.82,12.666,1.1,1.45,8500,1.796
SWEEPS-4,SWEEPS-4 b,2006,1207.7,9.079,1.24,1.18,8500,4.2
TAP 26,TAP 26 b,2017,527.5978,13.5,1.04,1.17,147,10.79
TCP J05074264+2447555,TCP J05074264+2447555 b,2018,9.2,2.99,0.25,,380,
TOI 125,TOI 125 b,2019,8.02,2.755,0.87,0.85,111.4,4.65382
TOI 125,TOI 125 c,2019,8.2,2.79,0.87,0.85,111.4,9.15067
TOI 150,TOI 150.01,2019,797.7533,14.067,1.35,1.53,336,5.857487
TOI 163,TOI 163 b,2019,387.7526,16.69,1.44,1.65,416.5,4.231306
TOI 172,TOI 172 b,2019,1722.6386,10.817,1.13,1.78,336.47,9.47725
TOI 216,TOI 216.01,2019,200,11.29,0.87,0.84,178.84,34.556
TOI 216,TOI 216.02,2019,30,7.69,0.87,0.84,178.84,17.089
TOI 270,TOI 270 b,2019,2.09,1.247,0.4,0.38,22.45,3.36008
TOI 270,TOI 270 c,2019,6.44,2.42,0.4,0.38,22.45,5.660172
TOI 270,TOI 270 d,2019,5.18,2.13,0.4,0.38,22.45,11.38014
TRAPPIST-1,TRAPPIST-1 b,2016,0.85,1.086,0.08,0.12,12.43,1.51087081
TRAPPIST-1,TRAPPIST-1 c,2016,1.38,1.056,0.08,0.12,12.43,2.4218233
TRAPPIST-1,TRAPPIST-1 d,2016,0.41,0.772,0.08,0.12,12.43,4.04961
TRAPPIST-1,TRAPPIST-1 e,2017,0.62,0.918,0.08,0.12,12.43,6.099615
TRAPPIST-1,TRAPPIST-1 f,2017,0.68,1.045,0.08,0.12,12.43,9.20669
TRAPPIST-1,TRAPPIST-1 g,2017,1.34,1.127,0.08,0.12,12.43,12.35294
TRAPPIST-1,TRAPPIST-1 h,2017,0.35,0.752,0.08,0.12,12.43,18.767
TYC 1422-614-1,TYC 1422-614-1 b,2014,794.5,13.3,1.15,6.85,759,198.4
TYC 1422-614-1,TYC 1422-614-1 c,2014,3178,12.5,1.15,6.85,759,559.3
TYC 3318-01333-1,TYC 3318-01333-1 b,2018,1086.9786,13.1,1.19,5.9,497.41,562
